ApplicationDate,Age,AnnualIncome,CreditScore,EmploymentStatus,EducationLevel,Experience,LoanAmount,LoanDuration,MaritalStatus,NumberOfDependents,HomeOwnershipStatus,MonthlyDebtPayments,CreditCardUtilizationRate,NumberOfOpenCreditLines,NumberOfCreditInquiries,DebtToIncomeRatio,BankruptcyHistory,LoanPurpose,PreviousLoanDefaults,PaymentHistory,LengthOfCreditHistory,SavingsAccountBalance,CheckingAccountBalance,TotalAssets,TotalLiabilities,MonthlyIncome,UtilityBillsPaymentHistory,JobTenure,NetWorth,BaseInterestRate,InterestRate,MonthlyLoanPayment,TotalDebtToIncomeRatio,LoanApproved,RiskScore
2019-06-27,26,63701,497,Employed,Bachelor,6,22940,24,Single,3,Mortgage,219,0.35334396975366134,2,3,0.49738270878527613,1,Education,1,30,8,2587,2181,127847,2443,5308.416666666667,0.6277805530275279,1,125404,0.24943999999999997,0.23006610894079224,1201.5189336632802,0.26759748204830947,0,71.0
2019-06-28,52,39456,571,Employed,Bachelor,28,39726,60,Married,1,Mortgage,419,0.49929001037509896,1,0,0.094084777052918,0,Auto,0,31,27,2334,1202,41964,11876,3288.0,0.7467447004794084,5,30088,0.259226,0.2265432328967229,1112.018991743021,0.46563837948388714,0,52.0
2019-06-29,36,45072,556,Employed,Bachelor,11,23088,60,Single,3,Mortgage,337,0.16765425515196547,4,1,0.08414182080228519,0,Education,0,30,23,874,425,22797,66817,3756.0,0.7867526467886043,5,5274,0.250088,0.23304800109717824,654.9111141447039,0.2640870910928392,0,50.0
2019-06-30,28,21018,500,Self-Employed,Bachelor,6,69827,36,Single,2,Mortgage,559,0.4944064063898234,3,0,0.11217936185407078,0,Debt Consolidation,0,28,20,9830,381,125213,29385,1751.5,0.9216519594108972,5,95828,0.30482699999999996,0.29961917872270283,2962.8099627999927,2.0107393450185516,0,54.0
2019-07-01,43,37257,621,Employed,Bachelor,22,39191,48,Widowed,2,Other,334,0.8167627365321862,4,1,0.5548817970307929,0,Home,0,21,8,7657,688,9514,33404,3104.75,0.9260190964210233,3,5233,0.22369100000000003,0.1941844041659571,1180.4866997746199,0.4877966663256687,0,60.0
2019-07-02,26,15000,464,Employed,High School,2,17622,60,Married,5,Mortgage,379,0.2575736903646109,1,1,0.43837346603666305,0,Home,0,16,8,9323,315,45545,6670,1250.0,0.8023945109578413,8,38875,0.290622,0.30532075837006745,575.904199989335,0.763923359991468,0,59.0
2019-07-03,45,47086,601,Employed,Bachelor,21,36928,48,Married,2,Rent,274,0.7088311436486426,7,2,0.5327872458050301,0,Auto,0,23,10,3392,321,35069,562357,3923.8333333333335,0.7778654802297057,5,5898,0.231428,0.21670615121065687,1156.862972970153,0.3646594672650434,0,58.0
2019-07-04,38,117877,486,Employed,Bachelor,14,17103,60,Divorced,0,Rent,1329,0.13892081765861483,1,0,0.19912680267586355,0,Debt Consolidation,0,27,12,9948,3142,230338,39317,9823.083333333334,0.897145599921116,4,191021,0.279103,0.2561068401213382,508.1373488422749,0.1870224741561738,1,35.2
2019-07-05,39,140146,584,Employed,High School,19,31484,24,Married,0,Rent,267,0.05272661224265545,5,0,0.07907768945370001,0,Other,0,25,13,20058,925,54677,93566,11678.833333333334,0.9224728720770857,4,3159,0.21448399999999998,0.20686410819304032,1612.980532989224,0.1609733163691485,1,37.6
2019-07-06,54,48362,638,Employed,Associate,34,12339,48,Married,2,Mortgage,218,0.05131582450811171,0,1,0.14474954065117865,0,Auto,0,16,14,1789,2018,82311,19369,4030.1666666666665,0.5211272799309845,1,62942,0.188339,0.1506712,343.8235665178548,0.13940454898917035,1,36.0
2019-07-07,48,94196,592,Employed,Associate,29,18499,36,Married,2,Own,577,0.4484793431918056,3,1,0.25049891240153194,0,Home,0,27,1,14599,338,69209,15633,7849.666666666667,0.7669441522854763,5,53576,0.20749900000000002,0.19445625979379763,682.2749007178373,0.16042399686413486,1,43.2
2019-07-08,50,117651,616,Unemployed,Associate,28,14227,108,Divorced,1,Other,762,0.23073734558889758,1,2,0.20413302426268073,0,Auto,0,21,17,1919,588,11479,29897,9804.25,0.7291725591959476,3,3565,0.251227,0.22215608530573383,305.52016128045597,0.10888340885640982,1,40.800000000000004
2019-07-09,48,73724,503,Employed,Associate,29,41853,24,Married,1,Other,505,0.47872389367473933,8,0,0.29666915579476627,0,Auto,0,26,17,14053,297,227583,44294,6143.666666666667,0.3640900587198314,4,183289,0.265353,0.2738060684270169,2284.0593655794128,0.4539730940664228,0,49.0
2019-07-10,66,33861,495,Employed,High School,45,40612,72,Married,0,Rent,291,0.18953505428598708,4,0,0.547626698062606,0,Debt Consolidation,0,28,21,2078,1494,13260,20805,2821.75,0.8272988277342279,7,10921,0.308112,0.2983597770784471,1217.4870128798702,0.5345927218498698,0,58.0
2019-07-11,18,53793,518,Employed,Master,0,27987,48,Married,2,Rent,421,0.5331310234956653,1,0,0.31993062623134516,0,Home,1,28,27,4718,1123,117557,10283,4482.75,0.63532456046681,8,107274,0.263987,0.23517704394776248,904.9814609636379,0.2957964332081061,0,57.0
2019-07-12,41,23314,495,Employed,Bachelor,19,30266,48,Single,2,Own,386,0.33680026135877694,4,3,0.22257319821306146,0,Auto,0,30,13,4291,278,16526,30802,1942.8333333333333,0.9493294997280776,7,9095,0.27776599999999996,0.2638770094700647,1027.1007327836066,0.7273401730034863,0,54.0
2019-07-13,42,65970,593,Unemployed,Master,19,13299,84,Single,0,Mortgage,449,0.12080984991626213,3,2,0.22812649692573023,0,Auto,0,22,18,538,421,30986,67102,5497.5,0.8721172257165988,6,9321,0.24179900000000001,0.19343920000000003,290.0890964242455,0.13444094523406014,1,43.2
2019-07-14,27,40727,618,Employed,Bachelor,3,17955,36,Married,2,Own,313,0.5528297527960422,3,1,0.5423958689579952,0,Debt Consolidation,0,15,22,7609,693,26437,152508,3393.9166666666665,0.8599616898453543,3,6033,0.19395500000000002,0.22327963772212459,688.7596800869123,0.29516331085135045,0,57.0
2019-07-15,40,50082,541,Employed,Master,15,28566,60,Divorced,0,Own,329,0.31470739124532815,1,0,0.1888040162406108,0,Home,1,30,23,2001,1734,48754,12681,4173.5,0.7560432074536979,3,36073,0.263066,0.24788656983435642,834.9141907535198,0.27888203923649696,0,56.0
2019-07-16,37,40216,615,Employed,Bachelor,15,13304,36,Single,0,Mortgage,136,0.3340422117226876,5,2,0.036728694397573036,1,Debt Consolidation,0,19,11,7821,2058,90300,30312,3351.3333333333335,0.5991256937494347,6,59988,0.190804,0.17133978532269747,475.21145850366145,0.1823785931480987,0,58.0
2019-07-17,67,84790,511,Employed,Bachelor,45,21067,96,Married,1,Own,520,0.15323245705750813,6,1,0.29862498822794464,0,Auto,0,29,16,15549,3238,152244,115146,7065.833333333333,0.7652429128221367,10,37098,0.30056700000000003,0.30587657919030875,589.6131118004981,0.15703924214655005,0,50.0
2019-07-18,40,36944,579,Employed,High School,16,42388,60,Married,0,Other,1131,0.13243478047692647,2,1,0.2205591193935053,1,Education,0,30,5,365,211,121712,65120,3078.6666666666665,0.6228642083467731,7,56592,0.257888,0.26661803024954134,1285.776980119421,0.7850076808529951,0,64.0
2019-07-19,29,30569,476,Employed,High School,8,35732,96,Single,1,Mortgage,381,0.47411256096010523,2,1,0.149523913285615,0,Debt Consolidation,0,17,3,453,770,11697,20039,2547.4166666666665,0.9165027006388294,6,2743,0.332732,0.3645754109639897,1150.61589047118,0.6012427847052295,0,55.0
2019-07-20,42,57727,439,Employed,Bachelor,21,13034,84,Divorced,3,Rent,245,0.3336372968803081,3,1,0.15028876993540122,0,Home,0,19,13,2437,216,19105,9895,4810.583333333333,0.8764389068372241,8,9210,0.318534,0.2962197749820755,369.3733714193469,0.1277128632534544,0,50.0
2019-07-21,34,97829,556,Employed,High School,10,21036,60,Married,0,Mortgage,439,0.32942083102031433,1,1,0.02380284297375745,0,Education,0,11,2,4049,395,109199,48492,8152.416666666667,0.8804809109513996,6,60707,0.24803599999999998,0.24594187405376655,612.4397358824361,0.12897276707918137,0,51.0
2019-07-22,29,15000,586,Employed,High School,6,44029,36,Married,1,Other,452,0.14413673478795436,3,0,0.26338981419104607,0,Debt Consolidation,0,18,11,449,1490,29580,30706,1250.0,0.8284706108030783,6,6205,0.23602900000000002,0.22464265487260052,1692.080696937495,1.7152645575499963,0,53.0
2019-07-23,48,29316,637,Employed,Associate,24,14583,12,Divorced,5,Mortgage,525,0.2596332222744874,7,0,0.3024857285748666,0,Education,0,30,12,5290,526,19994,53434,2443.0,0.989486457142985,10,6219,0.16108300000000003,0.17375885040588065,1332.6416453583197,0.7603936329751616,0,53.0
2019-07-24,39,16737,501,Employed,Master,16,14732,48,Divorced,2,Own,114,0.15458632675345602,2,0,0.21354085497826025,0,Auto,0,19,18,3523,561,98546,30096,1394.75,0.8957797277946126,3,68450,0.25923199999999996,0.2776772792988501,511.4857318814325,0.44845723741274957,0,51.0
2019-07-25,40,35429,587,Employed,Associate,19,23652,36,Married,1,Own,332,0.39518226875578694,2,1,0.1902540663423698,0,Debt Consolidation,0,21,25,3067,230,56220,9785,2952.4166666666665,0.8411280556251548,8,46435,0.215152,0.1995724206365332,878.4778685505532,0.40999560875572666,0,51.0
2019-07-26,42,33363,591,Employed,High School,21,29001,48,Single,2,Rent,379,0.27540038921057797,4,1,0.41470231961009885,0,Home,0,23,10,461,5730,28816,106239,2780.25,0.7949657163795404,4,10909,0.228501,0.2425539705674825,949.5852154943082,0.47786537739207197,0,57.0
2019-07-27,47,83235,492,Employed,High School,18,34236,36,Married,0,Mortgage,330,0.21737624645295484,3,1,0.18211592361648665,0,Home,0,16,9,28125,1009,60723,89656,6936.25,0.5958240539296991,7,7371,0.27323600000000003,0.29352649314876633,1441.2598847480922,0.2553627514504368,0,50.0
2019-07-28,18,20223,536,Employed,Bachelor,0,42818,36,Single,0,Mortgage,655,0.4407218576270645,2,1,0.22473893926162783,0,Home,0,25,2,15844,7202,23046,35989,1685.25,0.7283900396705288,4,6099,0.259818,0.2680842713368719,1743.6563501340618,1.4233237502649825,0,59.0
2019-07-29,37,46424,472,Self-Employed,High School,15,17758,72,Married,1,Rent,270,0.3684696079433669,3,0,0.08330427157498006,0,Debt Consolidation,0,25,22,4218,628,159830,42762,3868.6666666666665,0.7231287566513428,3,117068,0.29675799999999997,0.30272615945119147,537.359426833851,0.2086919076771974,0,50.0
2019-07-30,23,100003,569,Self-Employed,Bachelor,0,28609,36,Married,1,Own,559,0.2292827636862834,6,0,0.0789883689981605,0,Education,0,29,9,1425,1446,281135,31024,8333.583333333334,0.7579914161066432,3,250111,0.229109,0.2341137314565998,1113.5897933335405,0.20070475405740312,1,37.6
2019-07-31,18,15000,595,Employed,Bachelor,0,21746,84,Single,3,Mortgage,334,0.3929116601675871,6,2,0.30117022390642634,0,Debt Consolidation,0,21,18,2188,706,13184,10521,1250.0,0.6972431552196158,9,2663,0.24924600000000002,0.24432725759726395,542.5643217811806,0.7012514574249445,0,56.0
2019-08-01,30,53614,539,Employed,Bachelor,5,17614,24,Married,3,Mortgage,560,0.32668546791993375,0,0,0.33733356926930697,0,Home,0,19,23,1487,481,110105,17275,4467.833333333333,0.9780500972527894,8,92830,0.22311399999999998,0.26773679999999994,955.8335556645708,0.33927710426334257,0,52.0
2019-08-02,51,78718,550,Employed,Bachelor,30,28577,72,Married,1,Mortgage,438,0.18480993412854121,3,0,0.273346994372397,0,Home,1,17,28,1976,2235,68878,88626,6559.833333333333,0.8425806455514215,4,9239,0.26857699999999995,0.2749349698373658,814.0778083382748,0.19087036891256506,0,57.0
2019-08-03,18,34698,452,Employed,High School,0,15263,108,Single,2,Own,463,0.17899441564509921,1,1,0.09854679358569031,0,Other,0,28,10,1812,3890,174151,7221,2891.5,0.9390776098192051,2,166930,0.334263,0.3570792088545527,474.15450360721275,0.324106693275882,0,46.0
2019-08-04,54,58025,633,Self-Employed,Doctorate,34,20142,60,Single,1,Mortgage,144,0.31125014985531657,3,0,0.24963268449662926,0,Home,0,18,20,3740,1801,30641,6533,4835.416666666667,0.9858202532912392,3,24108,0.208642,0.21594852758796879,551.6702919107427,0.1438697717006275,1,41.6
2019-08-05,39,182974,613,Employed,Bachelor,19,22630,12,Married,2,Mortgage,229,0.09688232748537343,0,2,0.16678384068907587,0,Debt Consolidation,0,16,24,3863,2664,254287,47768,15247.833333333334,0.899822025289888,6,206519,0.18113,0.19626716347757567,2092.2780677049077,0.15223658450085198,1,32.0
2019-08-06,47,58662,615,Self-Employed,Bachelor,22,16126,48,Married,0,Mortgage,217,0.04222862116240553,1,0,0.2074059726296276,0,Home,0,30,3,1692,835,38000,14593,4888.5,0.5512108442138707,4,23407,0.203626,0.18258347154709287,475.880992686322,0.14173693212362115,1,43.2
2019-08-07,42,30198,624,Self-Employed,Bachelor,17,30978,24,Single,1,Mortgage,261,0.13006593495743146,1,0,0.5812130008787962,0,Education,0,27,4,2716,1036,41465,5137,2516.5,0.9134860124711505,7,36328,0.193978,0.2117351215044671,1594.466040450656,0.737320103497181,0,61.0
2019-08-08,49,59760,612,Employed,Associate,25,36388,12,Divorced,1,Other,656,0.2053510396241981,4,1,0.27948751422522333,0,Home,0,19,8,2032,882,152962,6048,4980.0,0.5099499466953253,8,146914,0.195388,0.22244368549764398,3409.9932671770716,0.8164645114813397,0,46.0
2019-08-09,43,63184,481,Employed,High School,23,15775,48,Married,0,Mortgage,644,0.4393719825389021,5,0,0.4421358243693038,0,Other,1,19,28,8911,385,36545,1676,5265.333333333333,0.6827954712811064,2,34869,0.270275,0.2517051088977877,524.5550394752934,0.22193372489401622,0,63.0
2019-08-10,40,122287,422,Unemployed,Associate,16,17330,72,Married,5,Mortgage,178,0.1279054684153607,4,2,0.6116339105522188,0,Debt Consolidation,0,26,10,1030,4125,100350,132668,10190.583333333334,0.8679370798397578,3,8853,0.32133,0.31731239586917187,540.851815185519,0.07054079159866729,1,46.400000000000006
2019-08-11,53,28417,630,Employed,Bachelor,33,24352,24,Divorced,1,Own,331,0.34007886373310015,2,1,0.24773891042997254,0,Home,1,18,17,865,1248,23257,20469,2368.0833333333335,0.9001589616537545,8,2788,0.184352,0.1909995684688633,1228.7336060923958,0.6586481075802776,0,57.0
2019-08-12,26,35421,460,Employed,High School,4,26685,60,Single,1,Mortgage,349,0.6809220752440626,3,1,0.06018684167904323,0,Debt Consolidation,0,22,20,3898,606,24248,60947,2951.75,0.9332727235977449,3,6701,0.301685,0.30373610499051185,869.4842180943261,0.41280061593777456,0,53.0
2019-08-13,38,48980,495,Employed,Associate,15,22481,36,Single,4,Rent,185,0.4046715225938938,6,0,0.22737884085435678,0,Debt Consolidation,0,20,14,5943,776,31072,29410,4081.6666666666665,0.6288424566789842,5,1662,0.259981,0.2784252997226999,927.9833166941252,0.2726786402680585,0,54.0
2019-08-14,34,23966,493,Employed,Bachelor,12,18840,60,Married,0,Rent,636,0.04128963159533077,2,1,0.523988112615924,0,Education,0,22,5,1217,1205,18304,40429,1997.1666666666667,0.8549434322726359,6,7332,0.27734,0.28186996678944193,588.7260715917866,0.6132317808187199,0,61.0
2019-08-15,36,20036,483,Unemployed,Master,11,24606,72,Married,0,Own,388,0.18500310211972795,2,3,0.17217596413627892,0,Auto,0,36,11,1387,2239,53273,6109,1669.6666666666667,0.727676970204083,2,47164,0.298106,0.30110338480639764,742.0021309906127,0.6767830690700416,0,54.0
2019-08-16,32,30283,593,Self-Employed,Associate,9,22492,60,Divorced,1,Mortgage,558,0.24897591442414008,4,2,0.29337985709299735,0,Education,0,26,14,9167,7898,297939,63949,2523.5833333333335,0.8066182319545205,8,233990,0.23099200000000003,0.19794284119498787,593.3288459248477,0.4562277895551356,0,52.0
2019-08-17,51,57164,509,Employed,Bachelor,29,12043,36,Single,0,Rent,392,0.34924353351086534,4,4,0.14431067452826124,0,Home,0,27,16,3112,418,59820,42980,4763.666666666667,0.743903107759897,8,16840,0.242543,0.2594082105601897,484.84037361507507,0.18406837316109617,0,50.0
2019-08-18,35,15000,397,Unemployed,Associate,12,25482,36,Single,0,Mortgage,618,0.13923295787261683,2,0,0.25117891037431483,0,Education,0,30,23,1110,624,7992,186539,1250.0,0.876506682067343,2,10323,0.311982,0.3046382422747279,1088.2348260913632,1.3649878608730905,0,56.0
2019-08-19,55,209445,636,Employed,Master,30,12939,48,Single,0,Mortgage,1096,0.45576047871857595,2,1,0.16060572431528214,0,Debt Consolidation,0,21,29,6284,1245,158580,3859,17453.75,0.7109630665449349,7,154721,0.18993900000000002,0.17051609198190407,373.7009635249443,0.08420545519014219,1,33.6
2019-08-20,32,50254,528,Employed,Bachelor,9,40620,108,Married,3,Other,495,0.4313691182628041,2,0,0.1520989651260851,0,Home,0,24,8,4498,1214,95571,27954,4187.833333333333,0.9386691035601663,5,67617,0.32162,0.30671331704312926,1110.992619735042,0.3834900990333208,0,50.0
2019-08-21,36,49731,610,Employed,Bachelor,13,22374,60,Single,0,Mortgage,224,0.21706672059770188,4,0,0.5965691545350574,0,Auto,0,20,7,4572,4450,411160,59982,4144.25,0.7730803916889131,4,351178,0.22237400000000002,0.17789920000000004,565.5986738961348,0.19052872628247203,1,40.800000000000004
2019-08-22,51,95407,630,Unemployed,Master,28,22227,48,Divorced,1,Mortgage,614,0.09961816888706462,1,0,0.6122611630100896,0,Education,0,20,25,2235,353,37023,8916,7950.583333333333,0.8332661510131526,6,28107,0.20222700000000002,0.20466328657196647,681.9104105030486,0.16299563895769267,1,44.800000000000004
2019-08-23,45,50972,491,Employed,High School,22,30179,24,Married,1,Rent,742,0.19120243448477908,1,1,0.48282945771629965,0,Debt Consolidation,0,25,25,40872,2425,43297,66474,4247.666666666667,0.6558106752072089,5,5808,0.259679,0.24999744040880945,1610.6952352857222,0.5538794401520181,0,55.0
2019-08-24,45,117156,588,Unemployed,Bachelor,21,22998,60,Single,0,Mortgage,384,0.5460047159114503,2,1,0.14425710139399636,0,Other,0,21,12,38907,294,93439,28892,9763.0,0.8167128065291199,8,64547,0.23399799999999998,0.20812696596390923,619.7524846509946,0.10281189026436491,1,40.800000000000004
2019-08-25,37,18005,617,Employed,Bachelor,14,44834,36,Married,1,Mortgage,410,0.24238110765804402,4,1,0.41183069441508285,0,Auto,0,24,3,6298,490,18962,30025,1500.4166666666667,0.955677127013683,4,2873,0.221334,0.2203211746950202,1712.9757998332666,1.414924165398456,0,58.0
2019-08-26,22,19982,464,Employed,Associate,0,47228,36,Married,2,Mortgage,558,0.2525231978920562,2,2,0.37352968781889917,0,Home,0,23,16,1048,2290,269215,159834,1665.1666666666667,0.8844953579629916,2,109381,0.30022800000000005,0.3115241567325372,2034.8294546705836,1.5570990619581124,0,52.0
2019-08-27,31,105795,546,Unemployed,Master,8,20866,24,Single,2,Own,492,0.31167441969001697,1,2,0.25894332263607794,0,Education,0,27,8,2741,5959,146339,17688,8816.25,0.7544255567905849,7,128651,0.22286599999999998,0.22065558315564002,1083.1652217118694,0.17866612468020637,1,40.800000000000004
2019-08-28,53,64174,487,Employed,Bachelor,33,18534,24,Divorced,1,Other,489,0.3628819306616277,1,1,0.1334734396951661,0,Debt Consolidation,1,19,17,4999,77,39145,48534,5347.833333333333,0.79771025418754,2,1212,0.250034,0.2595414130286303,998.0826004390476,0.2780719793883593,0,56.0
2019-08-29,31,75486,609,Employed,High School,9,17442,72,Married,1,Rent,456,0.11251883828479133,3,0,0.09009790908229535,0,Home,0,23,6,15504,257,93891,5327,6290.5,0.8875053058850342,7,88564,0.22794199999999998,0.20641116101126802,424.2923407930263,0.139939963562996,0,46.0
2019-08-30,37,66831,605,Employed,Bachelor,14,8697,120,Married,0,Rent,907,0.42114331938860955,8,2,0.657594699822787,1,Debt Consolidation,0,20,20,10945,255,100236,4332,5569.25,0.9169842458618226,4,95904,0.261197,0.2960136601746695,226.71186368413254,0.20356634442413837,0,66.0
2019-08-31,42,29454,614,Employed,High School,22,6375,24,Married,0,Other,379,0.061962271031207154,4,0,0.3439646684444631,0,Debt Consolidation,0,25,22,1297,642,80314,6023,2454.5,0.7935743465614989,3,74291,0.17437499999999997,0.17663948492472706,317.2319887351286,0.2836553223610221,1,40.0
2019-09-01,49,47408,589,Employed,High School,23,14591,60,Single,0,Rent,325,0.11999059546414105,7,3,0.20751063225904626,0,Home,0,24,15,5698,578,122571,13716,3950.6666666666665,0.8078118818762421,3,108855,0.22509099999999999,0.21298542364995152,397.1898986034981,0.1828020330585972,0,48.0
2019-09-02,41,82105,616,Unemployed,Bachelor,16,14739,48,Single,5,Rent,277,0.04649244135950485,3,1,0.030979166043799786,0,Home,1,26,14,4244,927,175887,15773,6842.083333333333,0.7073760914905646,6,160114,0.20173900000000003,0.206835123981306,453.89812807154163,0.10682391494864502,1,40.0
2019-09-03,42,94136,583,Employed,Associate,20,15853,72,Single,3,Mortgage,551,0.1207903793358778,2,1,0.24482226782074168,0,Debt Consolidation,0,19,9,2050,497,14010,27685,7844.666666666667,0.9311272728624271,3,1686,0.239353,0.19834702453336128,378.2067213575994,0.11845075907507428,1,40.800000000000004
2019-09-04,30,65117,573,Employed,High School,7,21883,24,Married,0,Own,259,0.6017167270802377,3,0,0.17463186804274677,0,Auto,0,27,20,447,1919,33209,35537,5426.416666666667,0.92623252235018,5,2523,0.21038300000000001,0.22377006108742858,1139.327874263246,0.25768899812889035,0,52.0
2019-09-05,31,26038,541,Employed,High School,7,12906,36,Single,0,Mortgage,233,0.1430013780464685,4,2,0.4369247228892961,0,Debt Consolidation,0,22,7,10325,2037,60514,110602,2169.8333333333335,0.8495046027031684,9,4569,0.227406,0.24513480051934775,509.82525660693904,0.34234208000934285,0,58.0
2019-09-06,43,300000,602,Employed,Master,24,12882,60,Married,3,Own,280,0.2209725865971702,5,1,0.39919015351935194,0,Home,0,23,20,1036,3729,41685,4525,25000.0,0.8805818302479536,10,37160,0.21688200000000002,0.23026361252933966,363.3447803172471,0.025733791212689885,1,39.2
2019-09-07,52,47806,577,Employed,Associate,25,12650,60,Divorced,2,Own,351,0.17139557860740912,3,2,0.2157794438805688,1,Debt Consolidation,0,26,8,5239,303,52189,38778,3983.8333333333335,0.9420402176898078,5,13411,0.22915000000000002,0.2392442536038341,363.3600692903867,0.17931474776146594,0,65.0
2019-09-08,31,34467,573,Self-Employed,Master,10,46435,60,Married,0,Own,426,0.0695424916005963,0,1,0.2638913620251398,0,Education,0,26,21,3932,2733,62385,4187,2872.25,0.8882918148929274,9,58198,0.26493500000000003,0.3016685663037542,1507.0925248705473,0.6730237705180773,0,53.0
2019-09-09,39,26293,582,Employed,Doctorate,15,30001,108,Widowed,1,Mortgage,212,0.21742320126060027,2,1,0.08229465814695809,0,Education,0,34,17,709,3199,13180,65276,2191.0833333333335,0.711026962636218,5,1644,0.284001,0.3289343710880599,869.2170969326721,0.4934623345830474,0,52.0
2019-09-10,43,25433,534,Employed,High School,18,23560,60,Single,1,Mortgage,366,0.08180879487069391,2,1,0.4582700423926669,0,Education,0,25,10,20420,1021,21441,42881,2119.4166666666665,0.8187860999836736,4,10145,0.26156,0.21322294978311235,641.6559914402067,0.475440250748338,0,57.0
2019-09-11,50,22383,539,Employed,Bachelor,24,28785,48,Single,5,Mortgage,647,0.6509598679493851,5,2,0.27369693828764696,0,Education,0,24,9,378,905,31412,28879,1865.25,0.8655826912518932,4,2533,0.254285,0.24577294935154567,947.6541438906465,0.8549278348160549,0,57.0
2019-09-12,43,221403,625,Unemployed,Master,17,29957,36,Married,0,Mortgage,233,0.23302447788075348,3,0,0.2542511373413864,0,Home,0,18,29,3659,381,142562,13569,18450.25,0.8828344009731364,4,128993,0.20245700000000003,0.18549999357637192,1091.3005626910892,0.07177683569009034,1,36.800000000000004
2019-09-13,66,45562,554,Employed,High School,42,7297,36,Divorced,0,Other,460,0.24383843564390514,4,0,0.021467810480678036,0,Education,0,25,5,2156,1648,36967,6841,3796.8333333333335,0.8262756539066227,6,30126,0.215297,0.23711991837145224,285.17983427935235,0.19626350931373135,0,53.0
2019-09-14,62,50166,574,Employed,Bachelor,38,11376,36,Single,1,Mortgage,437,0.26865733695324406,5,2,0.24887153826946543,0,Home,0,14,8,796,659,11258,12887,4180.5,0.7053026686810575,5,2262,0.209376,0.23442130761819754,442.9875684128667,0.2104981625195232,0,53.0
2019-09-15,42,21618,596,Employed,High School,20,25762,36,Married,0,Mortgage,480,0.2411386579030892,1,1,0.31999374582961954,0,Home,0,22,4,6505,1715,183903,39161,1801.5,0.830023090142289,3,144742,0.212762,0.2046274422129993,963.4932194322796,0.8012729500040409,0,55.0
2019-09-16,71,82978,660,Employed,Bachelor,48,23696,48,Single,3,Mortgage,494,0.3445740312235131,4,0,0.36189148701029417,0,Auto,0,15,17,3649,708,87302,27339,6914.833333333333,0.7305099574800223,4,59963,0.188696,0.21170960614962833,735.9437884515181,0.177870344686763,0,45.0
2019-09-17,34,50288,535,Self-Employed,High School,14,23563,12,Married,0,Other,399,0.2264365080799696,7,0,0.7594518625842333,0,Debt Consolidation,0,27,16,8149,587,162028,29975,4190.666666666667,0.781188425506209,6,132053,0.221063,0.23569993366152822,2223.20726339178,0.6257255639655854,0,57.0
2019-09-18,44,77412,592,Self-Employed,Bachelor,22,23679,48,Married,2,Own,303,0.14948736975692822,0,1,0.49528363092834654,0,Debt Consolidation,0,29,24,4619,2282,28804,32613,6451.0,0.8596906412932304,6,9364,0.22267900000000002,0.2492650862958225,784.1573662260204,0.16852540167819258,0,58.0
2019-09-19,38,29156,465,Employed,Associate,20,17417,48,Widowed,4,Mortgage,347,0.14899546388398355,5,1,0.13380653625594677,1,Home,1,36,26,1237,2159,121485,62194,2429.6666666666665,0.9216834200758458,6,59291,0.27991699999999997,0.2772171708976142,604.24966250032,0.39151447214994656,0,67.0
2019-09-20,32,59743,647,Employed,Master,13,14774,120,Married,4,Own,622,0.12143272350605554,0,0,0.049069290696431754,0,Education,1,25,26,12429,5076,268693,13718,4978.583333333333,0.7929139735804042,3,254975,0.24627400000000002,0.24020706002471665,325.95192419714795,0.1904059570220072,0,46.0
2019-09-21,29,86430,475,Employed,Bachelor,7,18756,84,Widowed,2,Mortgage,433,0.19218610368268815,3,0,0.4719119209652509,0,Education,0,21,25,1121,1916,76210,42876,7202.5,0.686140086046859,3,33334,0.306256,0.28536834780244735,517.9615212250943,0.13203214456440046,1,43.2
2019-09-22,30,74114,528,Employed,Associate,8,34809,60,Married,4,Rent,463,0.2441523361111044,3,0,0.44140788423449273,0,Education,0,17,28,649,1226,73040,18899,6176.166666666667,0.9092717785655787,4,54141,0.275809,0.28052051725405824,1084.9001152824476,0.250624731945238,0,54.0
2019-09-23,33,28079,577,Employed,Associate,12,16092,12,Single,2,Mortgage,598,0.26374337583590574,2,2,0.2091703221623037,0,Home,0,28,23,853,377,425866,44364,2339.9166666666665,0.8193934521582202,2,381502,0.192592,0.18037431993933264,1475.6011301447425,0.8861858884481966,0,48.0
2019-09-24,60,68732,578,Unemployed,High School,37,19874,24,Single,1,Mortgage,409,0.5686639813557566,2,1,0.4160000375726113,0,Other,0,30,24,3910,1027,53986,25453,5727.666666666667,0.8387173635760404,4,28533,0.205874,0.19501805054543145,1006.6728728094179,0.24716397709528332,0,60.0
2019-09-25,42,75280,618,Employed,Master,19,15679,60,Divorced,2,Mortgage,150,0.4345898953573319,2,0,0.2595617663538216,0,Auto,0,28,26,2027,423,15793,9648,6273.333333333333,0.8227362665387088,6,6145,0.211679,0.223110382122432,435.81424327653895,0.09338165408233884,1,40.0
2019-09-26,38,55816,559,Employed,High School,12,7690,60,Single,3,Mortgage,344,0.7770577409270928,3,0,0.029154301800187705,0,Other,0,18,16,7873,770,298948,84405,4651.333333333333,0.9552207566780005,3,214543,0.23319,0.1904053426730289,199.65439164123077,0.11688140855121774,1,38.400000000000006
